id_municipio,id_municipio_nome,populacao
2903953,Bom Jesus da Serra,7820
2904001,Boninal,10783
2904050,Bonito,12002
2904100,Boquira,15506
2904209,Botuporã,9000
2904308,Brejões,10355
2904407,Brejolândia,7319
2904506,Brotas de Macaúbas,9437
2904605,Brumado,57268
2904704,Buerarema,11839
2904753,Buritirama,14930
2904803,Caatiba,5052
2904852,Cabaceiras do Paraguaçu,12817
2904902,Cachoeira,23520
2905008,Caculé,18307
2905107,Caém,8161
2905156,Caetanos,9167
2905206,Caetité,42068
2905305,Cafarnaum,13470
2905404,Cairu,13652
2905503,Caldeirão Grande,10140
2905602,Camacan,17588
2905701,Camaçari,235481
2905800,Camamu,22608
2905909,Campo Alegre de Lourdes,23236
2906006,Campo Formoso,55662
2906105,Canápolis,7969
2906204,Canarana,18898
2906303,Canavieiras,25733
2906402,Candeal,6331
2906501,Candeias,57716
2906600,Candiba,10695
2906709,Cândido Sales,20117
2906808,Cansanção,29544
2906824,Canudos,12400
2906857,Capela do Alto Alegre,8906
2906873,Capim Grosso,25982
2906899,Caraíbas,8147
2906907,Caravelas,15986
2907004,Cardeal da Silva,6341
2907103,Carinhanha,21990
2907202,Casa Nova,55083
2907301,Castro Alves,19947
2907400,Catolândia,2655
2907509,Catu,39053
2907558,Caturama,7250
2907608,Central,12977
2907707,Chorrochó,8112
2907806,Cícero Dantas,25535
2907905,Cipó,13303
2908002,Coaraci,14062
2908101,Cocos,15183
2908200,Conceição da Feira,16593
2908309,Conceição do Almeida,13145
2908408,Conceição do Coité,53279
2908507,Conceição do Jacuípe,28375
2908606,Conde,18038
2908705,Condeúba,14043
2908804,Contendas do Sincorá,3526
2908903,Coração de Maria,21548
2909000,Cordeiros,6239
2909109,Coribe,11279
2909208,Coronel João Sá,13510
2909307,Correntina,25637
2909406,Cotegipe,10179
2909505,Cravolândia,3575
2909604,Crisópolis,15530
2909703,Cristópolis,11162
2909802,Cruz das Almas,49123
2909901,Curaçá,26030
2910008,Dário Meira,8433
2910057,Dias d'Ávila,55661
2910107,Dom Basílio,9799
2910206,Dom Macedo Costa,3611
2910305,Elísio Medrado,6418
2910404,Encruzilhada,14967
2910503,Entre Rios,29968
2910602,Esplanada,25182
2910701,Euclides da Cunha,48947
2910727,Eunápolis,88168
2910750,Fátima,14700
2910776,Feira da Mata,4508
2910800,Feira de Santana,491124
2910859,Filadélfia,14122
2910909,Firmino Alves,3886
2911006,Floresta Azul,9041
2911105,Formosa do Rio Preto,19490
2911204,Gandu,25296
2911253,Gavião,3597
2911303,Gentio do Ouro,8715
2911402,Glória,11961
2911501,Gongogi,4377
2911600,Governador Mangabeira,16492
2911659,Guajeru,6728
2911709,Guanambi,70665
2911808,Guaratinga,15090
2911857,Heliópolis,10180
2911907,Iaçu,19408
2912004,Ibiassucê,8766
2912103,Ibicaraí,17646
2912202,Ibicoara,15712
2912301,Ibicuí,11269
2912400,Ibipeba,13177
2912509,Ibipitanga,11419
2912608,Ibiquera,2941
2912707,Ibirapitanga,19592
2912806,Ibirapuã,6979
2912905,Ibirataia,14743
2913002,Ibitiara,12125
2913101,Ibititá,13558
2913200,Ibotirama,20308
2913309,Ichu,5031
2913408,Igaporã,12723
2913457,Igrapiúna,10186
2913507,Iguaí,17096
2913606,Ilhéus,144015
2913705,Inhambupe,26521
2913804,Ipecaetá,11000
2913903,Ipiaú,32502
2914000,Ipirá,45582
2914109,Ipupiara,8087
2914208,Irajuba,4879
2914307,Iramaia,8690
2914406,Iraquara,18555
2914505,Irará,22488
2914604,Irecê,58545
2914653,Itabela,21190
2914703,Itaberaba,51490
2914802,Itabuna,152838
2914901,Itacaré,21040
2915007,Itaeté,10336
2915106,Itagi,10967
2915205,Itagibá,12153
2915304,Itagimirim,4935
2915353,Itaguaçu da Bahia,9315
2915403,Itaju do Colônia,4615
2915502,Itajuípe,15138
2915601,Itamaraju,46540
2915700,Itamari,5597
2915809,Itambé,19544
2915908,Itanagra,4530
2916005,Itanhém,14604
2916104,Itaparica,16011
2916203,Itapé,8258
2916302,Itapebi,7057
2916401,Itapetinga,52382
2916500,Itapicuru,24693
2916609,Itapitanga,8068
2916708,Itaquara,6640
2916807,Itarantim,13569
2916856,Itatim,12183
2916906,Itiruçu,8933
2917003,Itiúba,26628
2917102,Itororó,13303
2917201,Ituaçu,14546
2917300,Ituberá,17269
2917334,Iuiú,8802
2917359,Jaborandi,7329
2917409,Jacaraci,12218
2917508,Jacobina,65248
2917607,Jaguaquara,36063
2917706,Jaguarari,26110
2917805,Jaguaripe,14111
2917904,Jandaíra,6998
2918001,Jequié,126350
2918100,Jeremoabo,29771
2918209,Jiquiriçá,11001
2918308,Jitaúna,11482
2918357,João Dourado,18956
2918407,Juazeiro,181179
2918456,Jucuruçu,7586
2918506,Jussara,12779
2918555,Jussari,4691
2918605,Jussiape,6266
2918704,Lafaiete Coutinho,3339
2918753,Lagoa Real,11487
2918803,Laje,16899
2918902,Lajedão,3062
2919009,Lajedinho,2799
2919058,Lajedo do Tabocal,6072
2919108,Lamarão,7203
2919157,Lapão,20217
2919207,Lauro de Freitas,163374
2919306,Lençóis,8284
2919405,Licínio de Almeida,9711
2919504,Livramento de Nossa Senhora,35694
2919553,Luís Eduardo Magalhães,80224
2919603,Macajuba,8203
2919702,Macarani,17730
2919801,Macaúbas,33840
2919900,Macururé,5604
2919926,Madre de Deus,14903
2919959,Maetinga,5788
2920007,Maiquinique,6976
2920106,Mairi,14337
2920205,Malhada,11798
2920304,Malhada de Pedras,7129
2920403,Manoel Vitorino,11059
2920452,Mansidão,11081
2920502,Maracás,22158
2920601,Maragogipe,29076
2920700,Maraú,18634
2920809,Marcionílio Souza,7270
2920908,Mascote,10735
2921005,Mata de São João,33428
2921054,Matina,8222
2921104,Medeiros Neto,17701
2921203,Miguel Calmon,19535
2921302,Milagres,8771
2921401,Mirangaba,12377
2921450,Mirante,8266
2921500,Monte Santo,38050
2921609,Morpará,6249
2921708,Morro do Chapéu,25848
2921807,Mortugaba,9087
2921906,Mucugê,9464
2922003,Mucuri,28965
2922052,Mulungu do Morro,10070
2922102,Mundo Novo,13738
2922201,Muniz Ferreira,5938
2922250,Muquém de São Francisco,7887
2922300,Muritiba,23243
2922409,Mutuípe,16093
2922508,Nazaré,21742
2922607,Nilo Peçanha,9339
2922656,Nordestina,14519
2922706,Nova Canaã,11096
2922730,Nova Fátima,6581
2922755,Nova Ibiá,5130
2922805,Nova Itarana,6009
2922854,Nova Redenção,5963
2922904,Nova Soure,19231
2923001,Nova Viçosa,30062
2923035,Novo Horizonte,8950
2923050,Novo Triunfo,8647
2923100,Olindina,17847
2923209,Oliveira dos Brejinhos,16620
2923308,Ouriçangas,6176
2923357,Ourolândia,14579
2923407,Palmas de Monte Alto,16213
2923506,Palmeiras,8043
2923605,Paramirim,16837
2923704,Paratinga,22238
2923803,Paripiranga,21588
2923902,Pau Brasil,7100
2924009,Paulo Afonso,88696
2924058,Pé de Serra,10638
2924108,Pedrão,4994
2924207,Pedro Alexandre,10596
2924306,Piatã,15967
2924405,Pilão Arcado,26199
2924504,Pindaí,11895
2924603,Pindobaçu,14834
2924652,Pintadas,8480
2924678,Piraí do Norte,8684
2924702,Piripá,7439
2924801,Piritiba,13949
2924900,Planaltino,6510
2925006,Planalto,18586
2925105,Poções,38340
2925204,Pojuca,25774
2925253,Ponto Novo,13876
2925303,Porto Seguro,128233
2925402,Potiraguá,7993
2925501,Prado,26374
2925600,Presidente Dutra,12314
2925709,Presidente Jânio Quadros,10353
2925758,Presidente Tancredo Neves,21327
2925808,Queimadas,20634
2925907,Quijingue,20224
2925931,Quixabeira,7686
2925956,Rafael Jambeiro,15721
2926004,Remanso,31672
2926103,Retirolândia,10786
2926202,Riachão das Neves,16638
2926301,Riachão do Jacuípe,27164
2926400,Riacho de Santana,24636
2926509,Ribeira do Amparo,10900
2926608,Ribeira do Pombal,43052
2926657,Ribeirão do Largo,7708
2926707,Rio de Contas,10922
2926806,Rio do Antônio,10926
2926905,Rio do Pires,8677
2927002,Rio Real,27629
2927101,Rodelas,7514
2927200,Ruy Barbosa,22386
2927309,Salinas da Margarida,11808
2927408,Salvador,2011950
2927507,Santa Bárbara,16766
2927606,Santa Brígida,11652
2927705,Santa Cruz Cabrália,22368
2927804,Santa Cruz da Vitória,3694
2927903,Santa Inês,8251
2928000,Santaluz,29801
2928059,Santa Luzia,10741
2928109,Santa Maria da Vitória,30491
2928208,Santana,19847
2928307,Santanópolis,6976
2928406,Santa Rita de Cássia,20856
2928505,Santa Teresinha,8439
2928604,Santo Amaro,45408
2928703,Santo Antônio de Jesus,83159
2928802,Santo Estêvão,40328
2928901,São Desidério,24591
2928950,São Domingos,6966
2929008,São Félix,8980
2929057,São Félix do Coribe,11810
2929107,São Felipe,16650
2929206,São Francisco do Conde,30351
2929255,São Gabriel,14725
2929305,São Gonçalo dos Campos,31161
2929354,São José da Vitória,4185
2929370,São José do Jacuípe,8020
2929404,São Miguel das Matas,8447
2929503,São Sebastião do Passé,32938
2929602,Sapeaçu,14576
2929701,Sátiro Dias,12491
2929750,Saubara,9260
2929800,Saúde,8387
2929909,Seabra,36222
2930006,Sebastião Laranjeiras,7477
2930105,Senhor do Bonfim,59210
2930154,Serra do Ramalho,25363
2930204,Sento Sé,28619
2930303,Serra Dourada,13625
2930402,Serra Preta,14706
2930501,Serrinha,63636
2930600,Serrolândia,10647
2930709,Simões Filho,89777
2930758,Sítio do Mato,9919
2930766,Sítio do Quinto,12121
2930774,Sobradinho,19413
2930808,Souto Soares,13372
2930907,Tabocas do Brejo Velho,9510
2931004,Tanhaçu,17055
2931053,Tanque Novo,13659
2931103,Tanquinho,6286
2931202,Taperoá,13828
2931301,Tapiramutá,12170
2931350,Teixeira de Freitas,113676
2931400,Teodoro Sampaio,5918
2931509,Teofilândia,16711
2931608,Teolândia,11794
2931707,Terra Nova,8688
2931806,Tremedal,13437
2931905,Tucano,39223
2932002,Uauá,19752
2932101,Ubaíra,14939
2932200,Ubaitaba,13672
2932309,Ubatã,12676
2932408,Uibaí,10972
2932457,Umburanas,10426
2932507,Una,14363
2932606,Urandi,12510
2932705,Uruçuca,16638
2932804,Utinga,12704
2932903,Valença,68051
2933000,Valente,19715
2933059,Várzea da Roça,11217
2933109,Várzea do Poço,6640
2933158,Várzea Nova,10333
2933174,Varzedo,8036
2933208,Vera Cruz,34723
2933257,Vereda,4819
2933307,Vitória da Conquista,296163
2933406,Wagner,7594
2933455,Wanderley,10136
2933505,Wenceslau Guimarães,18657
2933604,Xique-Xique,33553
3100104,Abadia dos Dourados,5324
3100203,Abaeté,19197
3100302,Abre Campo,11552
3100401,Acaiaca,3227
3100500,Açucena,7415
3100609,Água Boa,10080
3100708,Água Comprida,1724
3100807,Aguanil,3587
3100906,Águas Formosas,14640
3101003,Águas Vermelhas,11100
3101102,Aimorés,20586
3101201,Aiuruoca,5356
3101300,Alagoa,2305
3101409,Albertina,2390
3101508,Além Paraíba,25259
3101607,Alfenas,65090
3101631,Alfredo Vasconcelos,5734
3101706,Almenara,32023
3101805,Alpercata,5694
3101904,Alpinópolis,15113
3102001,Alterosa,11470
3102050,Alto Caparaó,4634
3102100,Alto Rio Doce,9158
3102209,Alvarenga,3235
3102308,Alvinópolis,12634
3102407,Alvorada de Minas,3267
3102506,Amparo do Serra,3787
3102605,Andradas,33745
3102704,Cachoeira de Pajeú,7518
3102803,Andrelândia,10018
3102852,Angelândia,5985
3102902,Antônio Carlos,9323
3103009,Antônio Dias,7498
3103108,Antônio Prado de Minas,1345
3103207,Araçaí,1836
3103306,Aracitaba,1754
3103405,Araçuaí,27870
3103504,Araguari,96844
3103603,Arantina,2432
3103702,Araponga,6551
3103751,Araporã,6620
3103801,Arapuá,2252
3103900,Araújos,7400
3104007,Araxá,90570
3104106,Arceburgo,7649
3104205,Arcos,34179
3104304,Areado,11420
3104403,Argirita,2217
3104452,Aricanduva,3736
3104502,Arinos,13659
3104601,Astolfo Dutra,11855
3104700,Ataléia,11230
3104809,Augusto de Lima,3721
3104908,Baependi,15394
3105004,Baldim,6282
3105103,Bambuí,20139
3105202,Bandeira,4017
3105301,Bandeira do Sul,4889
3105400,Barão de Cocais,24863
3105509,Barão de Monte Alto,4144
3105608,Barbacena,105271
3105707,Barra Longa,4783
3105905,Barroso,16601
3106002,Bela Vista de Minas,8248
3106101,Belmiro Braga,2696
3106200,Belo Horizonte,1956184
3106309,Belo Oriente,19050
3106408,Belo Vale,7117
3106507,Berilo,8217
3106606,Bertópolis,3367
3106655,Berizal,3358
3106705,Betim,328776
3106804,Bias Fortes,2817
3106903,Bicas,11664
3107000,Biquinhas,2051
3107109,Boa Esperança,32404
3107208,Bocaina de Minas,4535
3107307,Bocaiúva,38333
3107406,Bom Despacho,42295
3107505,Bom Jardim de Minas,5720
3107604,Bom Jesus da Penha,3663
3107703,Bom Jesus do Amparo,4574
3107802,Bom Jesus do Galho,11977
3107901,Bom Repouso,10274
3108008,Bom Sucesso,14457
3108107,Bonfim,6473
3108206,Bonfinópolis de Minas,4480
3108255,Bonito de Minas,7836
3108305,Borda da Mata,14680
3108404,Botelhos,12317
3108503,Botumirim,4591
3108552,Brasilândia de Minas,11625
3108602,Brasília de Minas,25759
3108701,Brás Pires,3600
3108800,Braúnas,3738
3108909,Brazópolis,11912
3109006,Brumadinho,32136
3109105,Bueno Brandão,9289
3109204,Buenópolis,7441
3109253,Bugre,3321
3109303,Buritis,18718
3109402,Buritizeiro,18713
3109451,Cabeceira Grande,5308
3109501,Cabo Verde,9413
3109600,Cachoeira da Prata,3091
3109709,Cachoeira de Minas,9813
3109808,Cachoeira Dourada,1945
3109907,Caetanópolis,9479
3110004,Caeté,31821
3110103,Caiana,4296
3110202,Cajuri,3371
3110301,Caldas,11958
3110400,Camacho,2406
3110509,Camanducaia,21065
3110608,Cambuí,24635
3110707,Cambuquira,10202
3110806,Campanário,2412
3110905,Campanha,12960
3111002,Campestre,17469
3111101,Campina Verde,15144
3111150,Campo Azul,2979
3111200,Campo Belo,43642
3111309,Campo do Meio,9417
3111408,Campo Florido,6556
3111507,Campos Altos,10252
3111606,Campos Gerais,21340
3111705,Canaã,3922
3111804,Canápolis,8773
3111903,Cana Verde,4412
3112000,Candeias,11896
3112059,Cantagalo,3152
3112109,Caparaó,4044
3112208,Capela Nova,3761
3112307,Capelinha,31293
3112406,Capetinga,5324
3112505,Capim Branco,8729
3112604,Capinópolis,12002
3112653,Capitão Andrade,3714
3112703,Capitão Enéas,10923
3112802,Capitólio,8603
3112901,Caputira,7148
3113008,Caraí,15289
3113107,Caranaíba,2468
3113206,Carandaí,19653
3113305,Carangola,25757
3113404,Caratinga,71168
3113503,Carbonita,6951
3113602,Careaçu,5561
3113701,Carlos Chagas,15245
3113800,Carmésia,2011
3113909,Carmo da Cachoeira,9283
3114006,Carmo da Mata,9394
3114105,Carmo de Minas,11218
3114204,Carmo do Cajuru,19135
3114303,Carmo do Paranaíba,24176
3114402,Carmo do Rio Claro,17378
3114501,Carmópolis de Minas,14826
3114550,Carneirinho,7805
3114600,Carrancas,3317
3114709,Carvalhópolis,2832
3114808,Carvalhos,3750
3114907,Casa Grande,1875
3115003,Cascalho Rico,2272
3115102,Cássia,14071
3115201,Conceição da Barra de Minas,3025
3115300,Cataguases,55439
3115359,Catas Altas,4434
3115409,Catas Altas da Noruega,2557
3115458,Catuji,5411
3115474,Catuti,3836
3115508,Caxambu,17603
3115607,Cedro do Abaeté,928
3115706,Central de Minas,5137
3115805,Centralina,8070
3115904,Chácara,2517
3116001,Chalé,4865
3116100,Chapada do Norte,8369
3116159,Chapada Gaúcha,9207
3116209,Chiador,2283
3116308,Cipotânea,4662
3116407,Claraval,3840
3116506,Claro dos Poções,5874
3116605,Cláudio,24513
3116704,Coimbra,6051
3116803,Coluna,6589
3116902,Comendador Gomes,2238
3117009,Comercinho,5537
3117108,Conceição da Aparecida,8525
3117207,Conceição das Pedras,2343
3117306,Conceição das Alagoas,22323
3117405,Conceição de Ipanema,3650
3117504,Conceição do Mato Dentro,18306
3117603,Conceição do Pará,4468
3117702,Conceição do Rio Verde,10134
3117801,Conceição dos Ouros,8925
3117836,Cônego Marinho,5687
3117876,Confins,6057
3117900,Congonhal,9285
3118007,Congonhas,42610
3118106,Congonhas do Norte,3965
3118205,Conquista,5480
3118304,Conselheiro Lafaiete,108383
3118403,Conselheiro Pena,16840
3118502,Consolação,1310
3118601,Contagem,511615
3118700,Coqueiral,7459
3118809,Coração de Jesus,20297
3118908,Cordisburgo,6376
3119005,Cordislândia,2584
3119104,Corinto,19062
3119203,Coroaci,9234
3119302,Coromandel,23965
3119401,Coronel Fabriciano,85296
3119500,Coronel Murta,6687
3119609,Coronel Pacheco,2306
3119708,Coronel Xavier Chaves,2890
3119807,Córrego Danta,2551
3119906,Córrego do Bom Jesus,3642
3119955,Córrego Fundo,5119
3120003,Córrego Novo,2373
3120102,Couto de Magalhães de Minas,3398
3120151,Crisólita,4103
3120201,Cristais,9979
3120300,Cristália,3945
3120409,Cristiano Otoni,3826
3120508,Cristina,8582
3120607,Crucilândia,4575
3120706,Cruzeiro da Fortaleza,2836
3120805,Cruzília,12765
3120839,Cuparaque,3192
3120870,Curral de Dentro,5789
3120904,Curvelo,66406
3121001,Datas,4300
3121100,Delfim Moreira,6612
3121209,Delfinópolis,6785
3121258,Delta,7990
3121308,Descoberto,4126
3121407,Desterro de Entre Rios,6398
3121506,Desterro do Melo,2543
3121605,Diamantina,38908
3121704,Diogo de Vasconcelos,2975
3121803,Dionísio,5832
3121902,Divinésia,3386
3122009,Divino,16643
3122108,Divino das Laranjeiras,3425
3122207,Divinolândia de Minas,5195
3122306,Divinópolis,192911
3122355,Divisa Alegre,4943
3122405,Divisa Nova,4736
3122454,Divisópolis,8426
3122470,Dom Bosco,2962
3122504,Dom Cavati,4113
3122603,Dom Joaquim,3981
3122702,Dom Silvério,4478
3122801,Dom Viçoso,2609
3122900,Dona Eusébia,5055
3123007,Dores de Campos,8337
3123106,Dores de Guanhães,4093
3123205,Dores do Indaiá,10928
3123304,Dores do Turvo,4154
3123403,Doresópolis,1214
3123502,Douradoquara,1506
3123528,Durandé,6180
3123601,Elói Mendes,21405
3123700,Engenheiro Caldas,10373
3123809,Engenheiro Navarro,5099
3123858,Entre Folhas,4222
3123908,Entre Rios de Minas,12264
3124005,Ervália,16729
3124104,Esmeraldas,66925
3124203,Espera Feliz,19488
3124302,Espinosa,24259
3124401,Espírito Santo do Dourado,5202
3124500,Estiva,9589
3124609,Estrela Dalva,1835
3124708,Estrela do Indaiá,2421
3124807,Estrela do Sul,5619
3124906,Eugenópolis,9027
3125002,Ewbank da Câmara,3086
3125101,Extrema,42866
3125200,Fama,2184
3125309,Faria Lemos,2588
3125408,Felício dos Santos,4179
3125507,São Gonçalo do Rio Preto,2560
3125606,Felisburgo,5096
3125705,Felixlândia,11749
3125804,Fernandes Tourinho,2329
3125903,Ferros,8038
3125952,Fervedouro,8397
3126000,Florestal,6718
3126109,Formiga,57697
3126208,Formoso,6089
3126307,Fortaleza de Minas,2879
3126406,Fortuna de Minas,2564
3126505,Francisco Badaró,6287
3126604,Francisco Dumont,3594
3126703,Francisco Sá,19056
3126752,Franciscópolis,4147
3126802,Frei Gaspar,4459
3126901,Frei Inocêncio,6686
3126950,Frei Lagonegro,2734
3127008,Fronteira,11690
3127057,Fronteira dos Vales,3507
3127073,Fruta de Leite,3637
3127107,Frutal,47537
3127206,Funilândia,3844
3127305,Galiléia,4968
3127339,Gameleiras,3818
3127354,Glaucilândia,2432
3127370,Goiabeira,2287
3127388,Goianá,3403
3127404,Gonçalves,3981
3127503,Gonzaga,4241
3127602,Gouveia,9292
3127701,Governador Valadares,211438
3127800,Grão Mogol,11103
3127909,Grupiara,1187
3128006,Guanhães,26210
3128105,Guapé,11357
3128204,Guaraciaba,8269
3128253,Guaraciama,4097
3128303,Guaranésia,15818
3128402,Guarani,6359
3128501,Guarará,2587
3128600,Guarda-Mor,5237
3128709,Guaxupé,42328
3128808,Guidoval,5948
3128907,Guimarânia,6791
3129004,Guiricema,6654
3129103,Gurinhatã,4391
3129202,Heliodora,5119
3129301,Iapu,10012
3129400,Ibertioga,4314
3129509,Ibiá,17869
3129608,Ibiaí,4930
3129657,Ibiracatu,4029
3129707,Ibiraci,8599
3129806,Ibirité,135528
3129905,Ibitiúra de Minas,2837
3130002,Ibituruna,2265
3130051,Icaraí de Minas,8495
3130101,Igarapé,36127
3130200,Igaratinga,8701
3130309,Iguatama,5678
3130408,Ijaci,5736
3130507,Ilicínea,10482
3130556,Imbé de Minas,5570
3130606,Inconfidentes,6207
3130655,Indaiabira,5168
3130705,Indianópolis,4923
3130804,Ingaí,2156
3130903,Inhapim,18987
3131000,Inhaúma,5186
3131109,Inimutaba,6128
3131158,Ipaba,13951
3131208,Ipanema,16031
3131307,Ipatinga,187186
3131406,Ipiaçu,3138
3131505,Ipuiúna,7639
3131604,Iraí de Minas,5620
3131703,Itabira,92756
3131802,Itabirinha,8403
3131901,Itabirito,43219
3132008,Itacambira,3509
3132107,Itacarambi,13357
3132206,Itaguara,11482
3132305,Itaipé,7989
3132404,Itajubá,76714
3132503,Itamarandiba,26158
3132602,Itamarati de Minas,3050
3132701,Itambacuri,16778
3132800,Itambé do Mato Dentro,1799
3132909,Itamogi,8855
3133006,Itamonte,12194
3133105,Itanhandu,12602
3133204,Itanhomi,9088
3133303,Itaobim,15564
3133402,Itapagipe,11421
3133501,Itapecerica,17989
3133600,Itapeva,10258
3133709,Itatiaiuçu,10497
3133758,Itaú de Minas,11995
3133808,Itaúna,81508
3133907,Itaverava,4702
3134004,Itinga,11107
3134103,Itueta,4901
3134202,Ituiutaba,83958
3134301,Itumirim,5515
3134400,Iturama,31017
3134509,Itutinga,3539
3134608,Jaboticatubas,16927
3134707,Jacinto,8998
3134806,Jacuí,6155
3134905,Jacutinga,20886
3135001,Jaguaraçu,2549
3135050,Jaíba,28141
3135076,Jampruca,3469
3135100,Janaúba,56188
3135209,Januária,50521
3135308,Japaraíba,3582
3135357,Japonvar,6530
3135407,Jeceaba,5151
3135456,Jenipapo de Minas,4855
3135506,Jequeri,10256
3135605,Jequitaí,5281
3135704,Jequitibá,4883
3135803,Jequitinhonha,19321
3135902,Jesuânia,4246
3136009,Joaíma,10874
3136108,Joanésia,3708
3136207,João Monlevade,66182
3136306,João Pinheiro,37727
3136405,Joaquim Felício,3132
3136504,Jordânia,8355
3136520,José Gonçalves de Minas,3196
3136553,José Raydan,3439
3136579,Josenópolis,2862
3136603,Nova União,4775
3136652,Juatuba,24472
3136702,Juiz de Fora,454864
3136801,Juramento,3084
3136900,Juruaia,9070
3136959,Juvenília,4533
3137007,Ladainha,11347
3137106,Lagamar,5632
3137205,Lagoa da Prata,42377
3137304,Lagoa dos Patos,2628
3137403,Lagoa Dourada,10383
3137502,Lagoa Formosa,15738
3137536,Lagoa Grande,7303
3137601,Lagoa Santa,61252
3137700,Lajinha,16488
3137809,Lambari,17076
3137908,Lamim,2702
3138005,Laranjal,5038
3138104,Lassance,5759
3138203,Lavras,87121
3138302,Leandro Ferreira,2632
3138351,Leme do Prado,3505
3138401,Leopoldina,42113
3138500,Liberdade,4083
3138609,Lima Duarte,14325
3138625,Limeira do Oeste,6981
3138658,Lontra,6967
3138674,Luisburgo,5502
3138682,Luislândia,4876
3138708,Luminárias,4663
3138807,Luz,14970
3138906,Machacalis,5312
3139003,Machado,30898
3139102,Madre de Deus de Minas,4306
3139201,Malacacheta,14192
3139250,Mamonas,5046
3139300,Manga,14770
3139409,Manhuaçu,73071
3139508,Manhumirim,16771
3139607,Mantena,21575
3139706,Maravilhas,6049
3139805,Mar de Espanha,10471
3139904,Maria da Fé,11557
3140001,Mariana,49540
3140100,Marilac,3402
3140159,Mário Campos,12562
3140209,Maripá de Minas,2796
3140308,Marliéria,3742
3140407,Marmelópolis,2608
3140506,Martinho Campos,11498
3140530,Martins Soares,6627
3140555,Mata Verde,7438
3140605,Materlândia,3235
3140704,Mateus Leme,30196
3140803,Matias Barbosa,11818
3140852,Matias Cardoso,6730
3140902,Matipó,14510
3141009,Mato Verde,9870
3141108,Matozinhos,30461
3141207,Matutina,3178
3141306,Medeiros,3162
3141405,Medina,16177
3141504,Mendes Pimentel,4682
3141603,Mercês,8741
3141702,Mesquita,4156
3141801,Minas Novas,19623
3141900,Minduri,3125
3142007,Mirabela,11080
3142106,Miradouro,7479
3142205,Miraí,11227
3142254,Miravânia,3146
3142304,Moeda,4253
3142403,Moema,6286
3142502,Monjolos,1826
3142601,Monsenhor Paulo,6891
3142700,Montalvânia,11213
3142809,Monte Alegre de Minas,16451
3142908,Monte Azul,16793
3143005,Monte Belo,10979
3143104,Monte Carmelo,39189
3143153,Monte Formoso,3458
3143203,Monte Santo de Minas,17384
3143302,Montes Claros,333275
3143401,Monte Sião,19961
3143450,Montezuma,5547
3143500,Morada Nova de Minas,7400
3143609,Morro da Garça,1992
3143708,Morro do Pilar,2618
3143807,Munhoz,6013
3143906,Muriaé,85990
3144003,Mutum,22238
3144102,Muzambinho,18208
3144201,Nacip Raydan,2014
3144300,Nanuque,28307
3144359,Naque,4896
3144375,Natalândia,2817
3144409,Natércia,4003
3144508,Nazareno,6776
3144607,Nepomuceno,20631
3144656,Ninheira,8696
3144672,Nova Belém,2530
3144706,Nova Era,14221
3144805,Nova Lima,90879
3144904,Nova Módica,2964
3145000,Nova Ponte,11539
3145059,Nova Porteirinha,5288
3145109,Nova Resende,13216
3145208,Nova Serrana,81505
3145307,Novo Cruzeiro,21210
3145356,Novo Oriente de Minas,8177
3145372,Novorizonte,3672
3145406,Olaria,1633
3145455,Olhos-d'Água,4201
3145505,Olímpio Noronha,2127
3145604,Oliveira,33036
3145703,Oliveira Fortes,1664
3145802,Onça de Pitangui,2446
3145851,Oratórios,3969
3145877,Orizânia,6637
3145901,Ouro Branco,31192
3146008,Ouro Fino,26962
3146107,Ouro Preto,62139
3146206,Ouro Verde de Minas,4565
3146255,Padre Carvalho,3916
3146305,Padre Paraíso,13644
3146404,Paineiras,3617
3146503,Pains,6872
3146552,Pai Pedro,4448
3146602,Paiva,1255
3146701,Palma,4819
3146750,Palmópolis,5143
3146909,Papagaios,11247
3147006,Paracatu,74770
3147105,Pará de Minas,80009
3147204,Paraguaçu,17841
3147303,Paraisópolis,17054
3147402,Paraopeba,19651
3147501,Passabém,1354
3147600,Passa Quatro,12930
3147709,Passa Tempo,7231
3147808,Passa-Vinte,1868
3147907,Passos,91667
3147956,Patis,3875
3148004,Patos de Minas,132348
3148103,Patrocínio,72851
3148202,Patrocínio do Muriaé,4628
3148301,Paula Cândido,7178
3148400,Paulistas,3559
3148509,Pavão,6488
3148608,Peçanha,14221
3148707,Pedra Azul,19547
3148756,Pedra Bonita,5746
3148806,Pedra do Anta,2844
3148905,Pedra do Indaiá,3479
3149002,Pedra Dourada,2249
3149101,Pedralva,8933
3149150,Pedras de Maria da Cruz,8170
3149200,Pedrinópolis,2737
3149309,Pedro Leopoldo,51634
3149408,Pedro Teixeira,1542
3149507,Pequeri,2763
3149606,Pequi,3401
3149705,Perdigão,9588
3149804,Perdizes,13493
3149903,Perdões,17688
3149952,Periquito,5144
3150000,Pescador,2876
3150109,Piau,2355
3150158,Piedade de Caratinga,6786
3150208,Piedade de Ponte Nova,3190
3150307,Piedade do Rio Grande,3873
3150406,Piedade dos Gerais,4248
3150505,Pimenta,7271
3150539,Pingo-d'Água,3752
3150570,Pintópolis,5525
3150604,Piracema,5701
3150703,Pirajuba,4400
3150802,Piranga,14064
3150901,Piranguçu,4971
3151008,Piranguinho,7402
3151107,Pirapetinga,9095
3151206,Pirapora,43920
3151305,Piraúba,9694
